Unnamed: 0,Entrance_timestamp,PREORE_FEM_ENTRANCE-Cond [ÂµS/cm],PREORE_FEM_ENTRANCE-Depth [m],PREORE_FEM_ENTRANCE-NH3 [mg/L],PREORE_FEM_ENTRANCE-NH4+ [mg/L],PREORE_FEM_ENTRANCE-NO3 -N [mg/L],PREORE_FEM_ENTRANCE-ODO [mg/L],PREORE_FEM_ENTRANCE-pH,PREORE_FEM_ENTRANCE-Sal [psu],PREORE_FEM_ENTRANCE-Temp [Â°C],index,Exit_timestamp,PREORE_FEM_EXIT-Cond [ÂµS/cm],PREORE_FEM_EXIT-NH3 [mg/L],PREORE_FEM_EXIT-NH4+ [mg/L],PREORE_FEM_EXIT-NO3 -N [mg/L],PREORE_FEM_EXIT-ODO [mg/L],PREORE_FEM_EXIT-pH,PREORE_FEM_EXIT-Sal [psu],PREORE_FEM_EXIT-Temp [Â°C],PREORE_FEM_EXIT-Depth [m],Fish_Weight,Energy_Acquisition(A),Catabolic_component(C),Somatic_tissue_energy_content(Epsilon),Dynamic_individual_weight,observed_timestamp,PREORE_VAKI-CF,PREORE_VAKI-Length [mm],PREORE_VAKI-Weight [g]
381,2019-11-28 21:00:00+00:00,190.8,-0.4029999999999999,0.0,0.43,24.72,11.53,7.6,0.13,8.764,382,2019-11-28 22:00:00+00:00,193.1,0.0,0.35,7.25,10.86,7.54,0.13,8.747,0.2289999999999999,95.2048556191539,8.434343137444133,1.5772477404625544,99.55882375599043,0.06887481328413132,2019-11-28 20:59:04+00:00,1.54,174.0,81.0
382,2019-11-28 22:00:00+00:00,190.5,-0.3989999999999999,0.0,0.4,24.3,11.7,7.6,0.13,8.705,383,2019-11-28 23:00:00+00:00,193.5,0.0,0.35,7.16,10.87,7.54,0.13,8.709,0.239,95.27373043243803,8.393645314426122,1.5728111633845308,99.62667922203795,0.0684639315924603,2019-11-28 22:00:38+00:00,1.69,161.0,70.0
383,2019-11-28 23:00:00+00:00,190.7,-0.389,0.0,0.42,23.78,11.73,7.61,0.13,8.666,384,2019-11-29 00:00:00+00:00,193.5,0.0,0.34,7.17,10.95,7.55,0.13,8.647,0.235,95.34219436403049,8.367949218141202,1.5702626721920525,99.69412988744284,0.06818542429352568,2019-11-28 23:11:41+00:00,1.57,183.0,96.0
384,2019-11-29 00:00:00+00:00,191.3,-0.392,0.0,0.4,23.27,11.8,7.61,0.13,8.602,385,2019-11-29 01:00:00+00:00,192.4,0.0,0.33,6.8,11.03,7.55,0.13,8.573,0.24,95.41037978832402,8.323449537165923,1.5653631192151947,99.76130616745682,0.06774256149580453,2019-11-29 00:09:19+00:00,1.62,186.0,105.0
385,2019-11-29 01:00:00+00:00,189.6,-0.385,0.0,0.34,22.67,11.9,7.62,0.13,8.525,386,2019-11-29 02:00:00+00:00,192.5,0.0,0.33,6.71,11.03,7.54,0.13,8.495,0.24,95.47812234981983,8.269177933570077,1.5592541261928619,99.8280461390425,0.06721481654595843,2019-11-29 00:58:17+00:00,1.31,170.0,64.0
386,2019-11-29 02:00:00+00:00,190.0,-0.385,0.0,0.36,22.02,11.88,7.62,0.13,8.425,387,2019-11-29 03:00:00+00:00,192.1,0.0,0.33,6.55,11.06,7.55,0.13,8.389,0.239,95.54533716636578,8.19766994698224,1.5510177313746594,99.89426617630357,0.06653687413726922,2019-11-29 02:00:19+00:00,1.58,162.0,67.0
387,2019-11-29 03:00:00+00:00,188.9,-0.385,0.0,0.34,21.48,11.99,7.62,0.13,8.307,388,2019-11-29 04:00:00+00:00,191.8,0.0,0.32,6.47,11.01,7.54,0.13,8.297,0.236,95.61187404050305,8.1127486424635,1.541147801683801,99.95981830470362,0.06574242482862208,2019-11-29 02:59:16+00:00,1.2,165.0,54.0
388,2019-11-29 04:00:00+00:00,188.4,-0.3879999999999999,0.0,0.34,20.77,12.0,7.62,0.13,8.209,389,2019-11-29 05:00:00+00:00,190.0,0.0,0.32,6.7,11.17,7.55,0.13,8.176,0.238,95.67761646533168,8.04286652716139,1.5331659183103366,100.02458774164478,0.06508100413935293,2019-11-29 03:58:22+00:00,1.44,162.0,61.0
389,2019-11-29 05:00:00+00:00,188.4,-0.384,0.0,0.34,20.31,12.06,7.63,0.13,8.129,390,2019-11-29 06:00:00+00:00,190.4,0.0,0.31,6.65,11.17,7.54,0.13,8.112,0.241,95.74269746947104,7.986472703797647,1.5268622388487534,100.08870554692287,0.0645388551050902,2019-11-29 04:58:47+00:00,1.59,164.0,70.0
390,2019-11-29 06:00:00+00:00,187.9,-0.379,0.0,0.33,19.97,12.11,7.62,0.13,8.052,391,2019-11-29 07:00:00+00:00,190.9,0.0,0.32,6.58,11.01,7.54,0.14,8.067,0.246,95.80723632457612,7.932356102904734,1.5208488982579487,100.1522892269724,0.0640175801685028,2019-11-29 06:07:50+00:00,1.03,152.0,36.0
391,2019-11-29 07:00:00+00:00,187.6,-0.374,0.0,0.33,18.89,12.03,7.62,0.13,7.994,392,2019-11-29 08:00:00+00:00,189.7,0.0,0.31,6.6,10.87,7.53,0.13,7.997999999999999,0.243,95.87125390474462,7.8924009184560395,1.5165782304638507,100.2153593469544,0.06362121265183043,2019-11-29 07:03:17+00:00,1.36,159.0,55.0
392,2019-11-29 08:00:00+00:00,185.7,-0.3779999999999999,0.0,0.32,19.01,12.0,7.62,0.13,7.92,393,2019-11-29 09:00:00+00:00,190.9,0.0,0.31,5.55,10.87,7.43,0.14,8.065,0.246,95.93487511739644,7.840589004822992,1.5108615089402204,100.27803896565898,0.06312177183730565,2019-11-29 08:05:33+00:00,1.54,174.0,81.0
393,2019-11-29 09:00:00+00:00,185.6,-0.374,0.0,0.35,20.14,12.25,7.62,0.13,7.907999999999999,394,2019-11-29 10:00:00+00:00,191.6,0.0,0.31,6.45,10.55,7.51,0.14,8.131,0.247,95.99799688923375,7.834780042704943,1.510767458390265,100.34022653527309,0.063025695702327,2019-11-29 09:17:03+00:00,1.62,157.0,63.0
394,2019-11-29 10:00:00+00:00,188.9,-0.375,0.0,0.36,18.84,11.71,7.61,0.13,8.062000000000001,395,2019-11-29 11:00:00+00:00,191.7,0.0,0.31,6.36,10.53,7.5,0.14,8.213,0.243,96.06102258493607,7.952409564262762,1.52579271518749,100.40231945067902,0.0640086492447243,2019-11-29 09:57:27+00:00,1.44,162.0,61.0
395,2019-11-29 11:00:00+00:00,186.0,-0.379,0.0,0.34,19.95,12.21,7.64,0.13,8.109,396,2019-11-29 12:00:00+00:00,193.8,0.0,0.31,7.22,10.52,7.52,0.14,8.416,0.242,96.1250312341808,7.990657208931362,1.5311210806631443,100.46538077191492,0.06429613941277153,2019-11-29 11:00:31+00:00,1.72,170.0,84.0
396,2019-11-29 12:00:00+00:00,188.7,-0.381,0.0,0.34,20.69,12.26,7.67,0.13,8.324,397,2019-11-29 13:00:00+00:00,194.6,0.0,0.32,7.25,10.61,7.53,0.14,8.616,0.239,96.18932737359357,8.154871902678565,1.5520379227786043,100.52872532846439,0.06568106735986226,2019-11-29 12:06:03+00:00,1.39,166.0,64.0
397,2019-11-29 13:00:00+00:00,188.5,-0.387,0.0,0.31,20.95,12.2,7.68,0.13,8.505,398,2019-11-29 14:00:00+00:00,193.7,0.0,0.31,7.31,10.87,7.57,0.13,8.699,0.237,96.25500844095343,8.294405300829705,1.570056261945292,100.59343431602733,0.06684679854709999,2019-11-29 12:29:04+00:00,1.58,162.0,67.0
398,2019-11-29 14:00:00+00:00,191.4,-0.3879999999999999,0.0,0.35,19.9,11.92,7.67,0.13,8.652000000000001,399,2019-11-29 15:00:00+00:00,192.7,0.0,0.32,7.18,10.6,7.55,0.13,8.652000000000001,0.253,96.32185523950054,8.408849290036597,1.5850654333856584,100.65929178195593,0.06779089874218808,2019-11-29 14:09:27+00:00,1.38,153.0,49.0
399,2019-11-29 15:00:00+00:00,188.1,-0.375,0.0,0.33,19.75,12.09,7.68,0.13,8.577,400,2019-11-29 16:00:00+00:00,191.8,0.0,0.32,6.94,10.98,7.57,0.13,8.545,0.261,96.38964613824272,8.355715312158772,1.5790592170171078,100.72607937539674,0.06727806876991307,2019-11-29 15:05:57+00:00,1.46,172.0,74.0
400,2019-11-29 16:00:00+00:00,187.4,-0.366,0.0,0.35,17.9,11.74,7.65,0.13,8.44,401,2019-11-29 17:00:00+00:00,191.8,0.0,0.32,6.91,10.97,7.56,0.13,8.449,0.264,96.45692420701263,8.255813831351102,1.5672256812152086,100.79236172874884,0.06636006970583881,2019-11-29 15:58:31+00:00,0.97,210.0,90.0
401,2019-11-29 17:00:00+00:00,190.0,-0.361,0.0,0.36,17.6,11.82,7.64,0.13,8.402999999999999,402,2019-11-29 18:00:00+00:00,191.6,0.0,0.32,6.83,11.02,7.55,0.13,8.345,0.2739999999999999,96.52328427671847,8.231329590037932,1.564826122317578,100.85773966942304,0.06609808517988662,2019-11-29 17:03:46+00:00,1.46,185.0,93.0
402,2019-11-29 18:00:00+00:00,188.6,-0.35,0.0,0.37,16.89,11.82,7.63,0.13,8.277999999999999,403,2019-11-29 19:00:00+00:00,191.7,0.0,0.32,6.83,11.16,7.56,0.13,8.247,0.28,96.58938236189836,8.140602214240145,1.5541973963044955,100.92285950294226,0.06526177369898672,2019-11-29 18:05:24+00:00,1.38,145.0,42.0
403,2019-11-29 19:00:00+00:00,188.9,-0.344,0.0,0.35,16.43,11.96,7.64,0.13,8.165,404,2019-11-29 20:00:00+00:00,191.3,0.0,0.32,6.58,11.26,7.56,0.14,8.137,0.284,96.65464413559735,8.059021300919511,1.5447385957638164,100.98715540239051,0.06450605207364314,2019-11-29 19:01:09+00:00,1.04,139.0,28.0
404,2019-11-29 20:00:00+00:00,189.2,-0.337,0.0,0.36,15.97,11.95,7.63,0.13,8.101,405,2019-11-29 21:00:00+00:00,190.3,0.0,0.31,6.48,11.4,7.56,0.13,8.022,0.288,96.71915018767099,8.014259029654818,1.539845161271002,101.05070676489346,0.06407094097270703,2019-11-29 19:59:36+00:00,1.55,168.0,74.0
405,2019-11-29 21:00:00+00:00,187.6,-0.3329999999999999,0.0,0.36,15.89,12.1,7.63,0.13,7.966,406,2019-11-29 22:00:00+00:00,189.8,0.0,0.31,6.71,11.52,7.57,0.13,7.926,0.29,96.7832211286437,7.916443760102747,1.528434624777312,101.11382945593978,0.06317641384662423,2019-11-29 20:58:55+00:00,1.62,157.0,63.0
406,2019-11-29 22:00:00+00:00,187.2,-0.3289999999999999,0.0,0.35,15.79,12.24,7.64,0.13,7.876,407,2019-11-29 23:00:00+00:00,188.7,0.0,0.3,6.67,11.62,7.58,0.13,7.82,0.3,96.84639754249032,7.852398048811324,1.5211956533595623,101.17607085886146,0.06257608485591082,2019-11-29 22:00:16+00:00,1.65,159.0,67.0
407,2019-11-29 23:00:00+00:00,186.3,-0.321,0.0,0.36,15.41,12.34,7.64,0.13,7.769,408,2019-11-30 00:00:00+00:00,188.6,0.0,0.3,6.78,11.66,7.58,0.13,7.735,0.305,96.90897362734623,7.775819887922414,1.512437470863071,101.23772081766151,0.061868070186410794,2019-11-29 22:56:03+00:00,1.62,149.0,54.0
408,2019-11-30 00:00:00+00:00,185.8,-0.318,0.0,0.35,14.93,12.36,7.64,0.13,7.676,409,2019-11-30 01:00:00+00:00,187.7,0.0,0.29,6.67,11.75,7.58,0.13,7.622999999999999,0.314,96.97084169753263,7.7097885039609,1.5049817607814324,101.29867324040916,0.06125259635389086,2019-11-30 00:05:21+00:00,1.34,185.0,85.0
409,2019-11-30 01:00:00+00:00,185.6,-0.312,0.0,0.34,14.78,12.46,7.65,0.13,7.553999999999999,410,2019-11-30 02:00:00+00:00,187.1,0.0,0.29,6.53,11.8,7.58,0.13,7.529,0.321,97.03209429388653,7.622476088479022,1.4949492197977132,101.35901929833702,0.06045369135474501,2019-11-30 01:07:54+00:00,1.4,161.0,58.0
410,2019-11-30 02:00:00+00:00,185.0,-0.309,0.0,0.33,14.44,12.49,7.65,0.13,7.466,411,2019-11-30 03:00:00+00:00,186.2,0.0,0.28,6.79,11.9,7.59,0.13,7.427,0.3229999999999999,97.09254798524128,7.560456606578339,1.48800317979101,101.41857827505972,0.059875158280350615,2019-11-30 02:10:43+00:00,1.52,166.0,70.0
411,2019-11-30 03:00:00+00:00,185.2,-0.309,0.0,0.34,14.26,12.59,7.65,0.13,7.36,412,2019-11-30 04:00:00+00:00,185.4,0.0,0.28,6.63,11.95,7.58,0.13,7.325,0.3329999999999999,97.15242314352163,7.485369904883812,1.4794813165963465,101.47756728099752,0.05918439660320982,2019-11-30 03:06:16+00:00,1.69,161.0,70.0
412,2019-11-30 04:00:00+00:00,184.3,-0.302,0.0,0.33,13.88,12.57,7.64,0.13,7.3,413,2019-11-30 05:00:00+00:00,185.7,0.0,0.28,7.51,12.01,7.58,0.13,7.252000000000001,0.341,97.21160754012485,7.444145613248395,1.4750628075298862,101.535875748531,0.058787918671247275,2019-11-30 04:11:53+00:00,1.62,157.0,63.0
413,2019-11-30 05:00:00+00:00,183.9,-0.295,0.0,0.32,13.68,12.72,7.64,0.13,7.197,414,2019-11-30 06:00:00+00:00,185.1,0.0,0.27,6.45,12.0,7.58,0.13,7.167000000000001,0.351,97.27039545879609,7.371600540141539,1.4668615658570079,101.5937936060059,0.0581210600047468,2019-11-30 04:49:33+00:00,1.52,166.0,70.0
414,2019-11-30 06:00:00+00:00,181.6,-0.284,0.0,0.32,13.43,12.86,7.65,0.13,7.072,415,2019-11-30 07:00:00+00:00,185.4,0.0,0.27,6.7,11.98,7.57,0.13,7.095,0.351,97.32851651880084,7.28332446205248,1.4567711875658087,101.65105447432259,0.05731916215348734,2019-11-30 05:53:24+00:00,1.62,157.0,63.0
415,2019-11-30 07:00:00+00:00,182.1,-0.283,0.0,0.31,13.05,12.76,7.65,0.13,7.02,416,2019-11-30 08:00:00+00:00,185.0,0.0,0.28,6.5,11.39,7.54,0.13,7.047999999999999,0.361,97.38583568095433,7.248206016215434,1.4530884003798434,101.70752531287621,0.05697825798050291,2019-11-30 07:54:47+00:00,1.59,164.0,70.0
416,2019-11-30 08:00:00+00:00,183.1,-0.272,0.0,0.32,11.68,12.06,7.59,0.13,6.947,417,2019-11-30 09:00:00+00:00,187.0,0.0,0.3,5.99,10.9,7.48,0.14,7.068,0.367,97.44281393893483,7.197964375858847,1.447584244854122,101.7636602926386,0.056507206152653464,2019-11-30 07:54:47+00:00,1.59,164.0,70.0
417,2019-11-30 09:00:00+00:00,183.2,-0.266,0.0,0.31,12.51,12.35,7.62,0.13,7.007000000000001,418,2019-11-30 10:00:00+00:00,186.8,0.0,0.28,6.39,11.17,7.52,0.14,7.142,0.36,97.49932114508749,7.243856654842066,1.4536474230971255,101.8193311921402,0.05686748443493909,2019-11-30 08:57:05+00:00,1.43,154.0,52.0
418,2019-11-30 10:00:00+00:00,184.7,-0.2739999999999999,0.0,0.3,13.06,12.5,7.63,0.13,7.102,419,2019-11-30 11:00:00+00:00,186.7,0.0,0.28,6.56,11.43,7.53,0.13,7.296,0.362,97.55618862952244,7.315348918477138,1.462809574263977,101.87535703780551,0.057448037625441734,2019-11-30 09:50:50+00:00,1.74,186.0,113.0
419,2019-11-30 11:00:00+00:00,185.6,-0.275,0.0,0.32,11.57,11.43,7.55,0.13,7.257999999999999,420,2019-11-30 12:00:00+00:00,188.9,0.0,0.28,6.95,11.41,7.55,0.14,7.585,0.346,97.61363666714789,7.431816233055345,1.4774352575149743,101.9319548444741,0.058415253436721146,2019-11-30 10:56:23+00:00,1.52,166.0,70.0
420,2019-11-30 12:00:00+00:00,186.4,-0.284,0.0,0.3,13.64,12.19,7.64,0.13,7.519,421,2019-11-30 13:00:00+00:00,189.6,0.0,0.31,6.91,11.02,7.54,0.13,7.845,0.337,97.67205192058461,7.62668275616371,1.5016521040891784,101.98950555215995,0.06005549903310434,2019-11-30 11:47:49+00:00,1.39,166.0,64.0
421,2019-11-30 13:00:00+00:00,187.2,-0.286,0.0,0.32,13.79,12.14,7.66,0.13,7.794,422,2019-11-30 14:00:00+00:00,189.9,0.0,0.34,6.84,10.78,7.54,0.13,7.944,0.332,97.7321074196177,7.834054918242908,1.5275735853187633,102.04867222980737,0.06179875930891422,2019-11-30 12:53:13+00:00,1.54,174.0,81.0
422,2019-11-30 14:00:00+00:00,187.5,-0.288,0.0,0.36,13.79,12.29,7.68,0.13,7.871,423,2019-11-30 15:00:00+00:00,189.3,0.0,0.34,6.91,11.48,7.59,0.13,7.893,0.335,97.79390617892662,7.89465631201908,1.5356177036257992,102.1095563674785,0.06227662556389883,2019-11-30 14:01:05+00:00,1.47,149.0,49.0
423,2019-11-30 15:00:00+00:00,184.6,-0.285,0.0,0.36,13.54,12.41,7.69,0.13,7.834,424,2019-11-30 16:00:00+00:00,189.3,0.0,0.35,6.92,11.43,7.59,0.13,7.851,0.341,97.85618280449052,7.8699525358735976,1.5331881494298751,102.17091129898405,0.06202121823011216,2019-11-30 14:37:58+00:00,1.47,149.0,49.0
424,2019-11-30 16:00:00+00:00,183.5,-0.281,0.0,0.35,13.0,12.33,7.69,0.13,7.696000000000001,425,2019-11-30 17:00:00+00:00,187.6,0.0,0.35,6.78,11.41,7.58,0.13,7.75,0.356,97.91820402272063,7.769802924249648,1.5215094846916322,102.23201460318437,0.06111875486178075,2019-11-30 15:47:47+00:00,1.72,170.0,84.0
425,2019-11-30 17:00:00+00:00,183.9,-0.267,0.0,0.37,12.19,12.1,7.66,0.13,7.692,426,2019-11-30 18:00:00+00:00,189.1,0.0,0.36,6.81,11.35,7.56,0.14,7.702999999999999,0.362,97.97932277758241,7.769728590065525,1.5220938367669825,102.29222880047419,0.06107633812031653,2019-11-30 17:03:33+00:00,1.49,179.0,85.0
426,2019-11-30 18:00:00+00:00,185.3,-0.263,0.0,0.38,11.78,12.14,7.66,0.13,7.602,427,2019-11-30 19:00:00+00:00,187.5,0.0,0.36,6.49,11.55,7.57,0.13,7.584,0.372,98.04039911570273,7.705579793464068,1.514840384108894,102.35240120879033,0.060484554697711336,2019-11-30 17:58:57+00:00,1.57,191.0,109.0
427,2019-11-30 19:00:00+00:00,184.2,-0.256,0.0,0.38,11.42,12.29,7.65,0.13,7.52,428,2019-11-30 20:00:00+00:00,188.2,0.0,0.36,6.65,11.56,7.56,0.14,7.524,0.374,98.10088367040044,7.647498228947073,1.5083356451395287,102.41199059207851,0.05994574022353204,2019-11-30 19:01:30+00:00,1.62,186.0,105.0
428,2019-11-30 20:00:00+00:00,184.3,-0.256,0.0,0.37,11.3,12.43,7.65,0.13,7.427,429,2019-11-30 21:00:00+00:00,187.0,0.0,0.34,6.4,11.74,7.57,0.13,7.436,0.3779999999999999,98.16082941062396,7.581388514169508,1.5008591288779054,102.47104913534673,0.05933899805456529,2019-11-30 19:59:14+00:00,1.39,166.0,64.0
429,2019-11-30 21:00:00+00:00,183.5,-0.254,0.0,0.37,11.03,12.47,7.65,0.13,7.392,430,2019-11-30 22:00:00+00:00,186.1,0.0,0.34,6.41,11.84,7.57,0.13,7.348,0.387,98.22016840867853,7.558255723386447,1.4986160097134997,102.5295099162301,0.05910142083604874,2019-11-30 21:04:34+00:00,1.54,198.0,119.0
430,2019-11-30 22:00:00+00:00,183.1,-0.248,0.0,0.37,10.9,12.53,7.65,0.13,7.28,431,2019-11-30 23:00:00+00:00,186.6,0.0,0.33,6.47,11.88,7.57,0.13,7.297000000000001,0.39,98.27926982951458,7.47836695491833,1.489474785584886,102.58773663603776,0.05837824642316577,2019-11-30 21:57:17+00:00,1.72,170.0,84.0
431,2019-11-30 23:00:00+00:00,182.6,-0.245,0.0,0.37,10.79,12.62,7.66,0.13,7.204,432,2019-12-01 00:00:00+00:00,185.6,0.0,0.33,6.47,11.94,7.58,0.13,7.207000000000001,0.3929999999999999,98.33764807593774,7.425160680935394,1.4835789710120912,102.64525088441385,0.05788462358199079,2019-11-30 22:28:56+00:00,1.34,199.0,105.0
436,2019-12-01 04:00:00+00:00,181.7,-0.257,0.0,0.34,10.12,12.69,7.66,0.13,7.047000000000001,437,2019-12-01 05:00:00+00:00,185.1,0.0,0.3,6.4,11.87,7.57,0.13,7.129,0.381,98.62334032530202,7.323037949879377,1.4739389834282066,102.92671488848755,0.05682780192477898,2019-12-01 04:21:45+00:00,1.6,200.0,128.0
437,2019-12-01 05:00:00+00:00,180.7,-0.255,0.0,0.33,9.98,12.73,7.66,0.13,7.025,438,2019-12-01 06:00:00+00:00,185.3,0.0,0.29,6.43,11.88,7.57,0.13,7.146,0.381,98.6801681272268,7.309503115262724,1.4728428462497032,102.98270163894385,0.056676123039345806,2019-12-01 04:56:34+00:00,1.7,191.0,118.0
438,2019-12-01 06:00:00+00:00,180.8,-0.255,0.0,0.31,9.9,12.77,7.66,0.13,7.023,439,2019-12-01 07:00:00+00:00,186.1,0.0,0.3,6.32,11.63,7.55,0.13,7.184,0.381,98.73684425026616,7.310561410886477,1.473511929086394,103.03853895536223,0.05664918719712026,2019-12-01 05:58:51+00:00,1.58,162.0,67.0
439,2019-12-01 07:00:00+00:00,181.2,-0.255,0.0,0.32,9.57,12.6,7.66,0.13,7.026,440,2019-12-01 08:00:00+00:00,187.9,0.0,0.31,5.9,11.2,7.53,0.14,7.251,0.385,98.79349343746328,7.315268996396688,1.4746227486874113,103.09434973458883,0.056653407900100476,2019-12-01 07:02:27+00:00,1.35,179.0,77.0
440,2019-12-01 08:00:00+00:00,181.4,-0.251,0.0,0.32,9.22,12.4,7.65,0.13,7.093,441,2019-12-01 09:00:00+00:00,189.1,0.0,0.36,5.21,9.09,7.4,0.14,7.346,0.381,98.85014684536338,7.3668157090404165,1.4814116962082067,103.150164672052,0.057056661339745095,2019-12-01 08:02:21+00:00,1.28,176.0,70.0
441,2019-12-01 09:00:00+00:00,185.7,-0.253,0.0,0.34,8.76,11.42,7.59,0.13,7.306,442,2019-12-01 10:00:00+00:00,190.0,0.0,0.33,5.82,10.14,7.46,0.14,7.437,0.385,98.90720350670313,7.526219039150626,1.5013317071811456,103.20637689480392,0.058377083986879234,2019-12-01 08:47:21+00:00,1.62,157.0,63.0
442,2019-12-01 10:00:00+00:00,184.8,-0.245,0.0,0.38,8.96,11.77,7.61,0.13,7.237999999999999,443,2019-12-01 11:00:00+00:00,188.6,0.0,0.31,5.92,10.65,7.49,0.14,7.481,0.377,98.96558059069001,7.478641550907487,1.4961012618587848,103.2638899979478,0.05793448502828623,2019-12-01 09:56:51+00:00,1.43,154.0,52.0
443,2019-12-01 11:00:00+00:00,183.0,-0.253,0.0,0.34,9.1,12.27,7.59,0.13,7.341,444,2019-12-01 12:00:00+00:00,189.0,0.0,0.31,6.03,10.86,7.5,0.14,7.572999999999999,0.364,99.0235150757183,7.557450564210717,1.5062570439616285,103.32096705259767,0.058566946214978835,2019-12-01 10:54:23+00:00,1.67,168.0,80.0
444,2019-12-01 12:00:00+00:00,183.6,-0.263,0.0,0.33,9.01,12.12,7.62,0.13,7.479,445,2019-12-01 13:00:00+00:00,188.4,0.0,0.31,6.6,11.2,7.54,0.13,7.63,0.364,99.08208202193327,7.662719415997777,1.5196789033286844,103.37866720800866,0.05942270952583142,2019-12-01 11:56:47+00:00,1.4,176.0,77.0
445,2019-12-01 13:00:00+00:00,183.5,-0.261,0.0,0.33,9.21,12.48,7.6,0.13,7.491,446,2019-12-01 14:00:00+00:00,189.7,0.0,0.32,6.61,11.29,7.56,0.14,7.729,0.354,99.14150473145911,7.674425510423717,1.5216855228664468,103.43721046143351,0.05948284916143707,2019-12-01 13:16:33+00:00,1.44,162.0,61.0
446,2019-12-01 14:00:00+00:00,184.4,-0.2689999999999999,0.0,0.38,9.35,12.4,7.64,0.13,7.591,447,2019-12-01 15:00:00+00:00,189.4,0.0,0.33,6.65,11.37,7.57,0.14,7.772,0.353,99.20098758062055,7.751942221624215,1.5317615553439143,103.49581296442737,0.060100795270029365,2019-12-01 13:58:01+00:00,1.54,174.0,81.0
447,2019-12-01 15:00:00+00:00,183.7,-0.27,0.0,0.37,9.08,12.35,7.64,0.13,7.632000000000001,448,2019-12-01 16:00:00+00:00,188.8,0.0,0.33,6.55,11.37,7.57,0.13,7.789,0.347,99.26108837589058,7.785496922811268,1.536464628944512,103.55502426792741,0.06034504204932312,2019-12-01 15:01:56+00:00,1.32,164.0,58.0
448,2019-12-01 16:00:00+00:00,184.1,-0.273,0.0,0.35,8.82,12.23,7.61,0.13,7.682,449,2019-12-01 17:00:00+00:00,189.9,0.0,0.35,6.36,11.15,7.55,0.14,7.85,0.344,99.3214334179399,7.825893158519913,1.5420178325647118,103.61447620335439,0.06064669297388939,2019-12-01 16:05:41+00:00,1.52,166.0,70.0
449,2019-12-01 17:00:00+00:00,185.7,-0.2739999999999999,0.0,0.37,8.68,12.03,7.62,0.13,7.771,450,2019-12-01 18:00:00+00:00,190.5,0.0,0.36,6.4,11.19,7.54,0.14,7.876,0.345,99.38208011091379,7.895790611737732,1.5512208462162265,103.67422532527227,0.06119717553341499,2019-12-01 16:53:20+00:00,1.18,152.0,41.0
450,2019-12-01 18:00:00+00:00,186.4,-0.273,0.0,0.38,7.17,12.05,7.58,0.13,7.789,451,2019-12-01 19:00:00+00:00,190.8,0.0,0.36,6.47,11.28,7.55,0.14,7.904,0.337,99.4432772864472,7.912292814821324,1.5538533076578784,103.73451678260778,0.06129531138115358,2019-12-01 17:32:25+00:00,1.0,156.0,38.0
453,2019-12-01 21:00:00+00:00,186.3,-0.28,0.0,0.39,8.0,11.97,7.58,0.13,7.848,454,2019-12-01 22:00:00+00:00,186.7,0.0,0.35,6.48,11.34,7.54,0.13,7.888999999999999,0.3389999999999999,99.62759795028286,7.965722237550905,1.5622540165871384,103.91610950061867,0.06162151616083782,2019-12-01 21:35:10+00:00,1.66,182.0,100.0
454,2019-12-01 22:00:00+00:00,183.7,-0.2789999999999999,0.0,0.39,7.7,12.09,7.58,0.13,7.826,455,2019-12-01 23:00:00+00:00,186.5,0.0,0.35,6.3,11.29,7.53,0.13,7.911,0.3329999999999999,99.6892194664437,7.952019338902417,1.561158210139349,103.97681901834034,0.061464287800877926,2019-12-01 21:59:10+00:00,1.02,207.0,90.0
455,2019-12-01 23:00:00+00:00,183.9,-0.284,0.0,0.39,7.93,11.98,7.58,0.13,7.849,456,2019-12-02 00:00:00+00:00,184.5,0.0,0.34,6.23,11.31,7.54,0.13,7.877999999999999,0.335,99.75068375424458,7.972383335119761,1.5642779711003851,104.03737363468176,0.0615942631012667,2019-12-01 22:58:15+00:00,1.46,172.0,74.0
456,2019-12-02 00:00:00+00:00,182.3,-0.283,0.0,0.43,7.91,12.0,7.6,0.13,7.814,457,2019-12-02 01:00:00+00:00,182.7,0.0,0.33,6.25,11.37,7.54,0.13,7.827000000000001,0.326,99.81227801734585,7.948819074996912,1.5619603215593008,104.09805630268913,0.06135425559595796,2019-12-02 00:01:44+00:00,1.58,162.0,67.0
457,2019-12-02 01:00:00+00:00,180.2,-0.292,0.0,0.39,7.19,12.13,7.56,0.13,7.754,458,2019-12-02 02:00:00+00:00,180.2,0.0,0.33,6.17,11.5,7.55,0.13,7.729,0.326,99.8736322729418,7.906342763043636,1.5573040550163586,104.15850251530227,0.06095554904021895,2019-12-02 00:59:13+00:00,1.49,152.0,52.0
458,2019-12-02 02:00:00+00:00,178.3,-0.295,0.0,0.42,7.55,12.1,7.56,0.13,7.684,459,2019-12-02 03:00:00+00:00,180.2,0.0,0.32,6.05,11.46,7.54,0.13,7.666,0.331,99.93458782198202,7.8563542092169225,1.5517235749359932,104.2185559222167,0.060494319639070586,2019-12-02 02:05:51+00:00,1.69,161.0,70.0
